,track_id,track_title,artist_name,album_title,track_duration,track_genre,track_bit_rate,track_listens,track_comments,artist_location,album_date_released,album_type,album_tracks
94415,138262,Through The Eyes Of A Child (Bonus Track),Metek & Zreen Toyz,A Complex Brain In Confused Adventures,304,Experimental,320000,437,0,France - Sweden,2012-10-26,Album,8
94416,138263,Fractured Sounds - Electro Zreentoyzed Version (Bonus Track),Metek & Zreen Toyz,A Complex Brain In Confused Adventures,426,Experimental,320000,599,0,France - Sweden,2012-10-26,Album,8
94422,138274,I Can't Believe,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",150,Rock,256000,742,0,"Moss, Norway",2016-06-02,Album,9
94423,138275,Best Friends,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",155,Rock,256000,896,0,"Moss, Norway",2016-06-02,Album,9
94424,138276,Tell Me Why,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",180,Rock,256000,682,0,"Moss, Norway",2016-06-02,Album,9
94425,138277,I Can't Hide,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",123,Rock,256000,749,0,"Moss, Norway",2016-06-02,Album,9
94426,138278,Lady Fondue,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",199,Rock,256000,1185,0,"Moss, Norway",2016-06-02,Album,9
94427,138279,Strangers In The Sky,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",130,Rock,256000,1561,0,"Moss, Norway",2016-06-02,Album,9
94428,138280,Don't Go Looking For My Heart,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",146,Rock,256000,1293,0,"Moss, Norway",2016-06-02,Album,9
94429,138281,Wish I Didn't Know,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",267,Rock,256000,1683,0,"Moss, Norway",2016-06-02,Album,9
94430,138282,Young Girls,Death By Unga Bunga,"Live on WFMU with Todd-o-phonic Todd - March 26, 2016",182,Rock,256000,2694,0,"Moss, Norway",2016-06-02,Album,9
94441,138293,"Weird Walkin'/ Massive Confusion/ Black Lodge, Dead Moon Night",Paint Fumes,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",400,Rock,256000,412,0,"Charlotte, NC ",2016-06-02,Album,5
94442,138294,Brick Wall,Paint Fumes,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",144,Rock,256000,365,0,"Charlotte, NC ",2016-06-02,Album,5
94443,138295,Slippen (Life After Death),Paint Fumes,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",139,Rock,256000,171,0,"Charlotte, NC ",2016-06-02,Album,5
94444,138296,Bad Rituals,Paint Fumes,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",187,Rock,256000,267,0,"Charlotte, NC ",2016-06-02,Album,5
94445,138297,Puddle Of Blood/ School Days,Paint Fumes,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",327,Rock,256000,444,0,"Charlotte, NC ",2016-06-02,Album,5
94446,138298,A Little Hell From My Friends,Drag Sounds,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",275,Rock,256000,1362,0,"Piedmont, North Carolina",2016-06-02,Album,6
94447,138299,Out All Night For Love,Drag Sounds,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",216,Rock,256000,1096,0,"Piedmont, North Carolina",2016-06-02,Album,6
94448,138300,Let It Me,Drag Sounds,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",256,Rock,256000,1285,0,"Piedmont, North Carolina",2016-06-02,Album,6
94449,138301,Don't To The Music,Drag Sounds,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",202,Rock,256000,1071,0,"Piedmont, North Carolina",2016-06-02,Album,6
94450,138302,Blessed Style,Drag Sounds,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",120,Rock,256000,1177,0,"Piedmont, North Carolina",2016-06-02,Album,6
94451,138303,One Across,Drag Sounds,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",198,Rock,256000,2024,0,"Piedmont, North Carolina",2016-06-02,Album,6
94452,138304,Blech Ugh/ 69/ Third Eye,Wahyas,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",381,Rock,256000,1104,0,"Greensboro, North Carolina",2016-06-02,Album,3
94453,138305,Polarized Vision/ No Time,Wahyas,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",280,Rock,256000,1037,0,"Greensboro, North Carolina",2016-06-02,Album,3
94454,138306,Gotta Run,Wahyas,"Live on WFMU's Three Chord Monte with Joe Belock - April 25, 2016",159,Rock,256000,2832,0,"Greensboro, North Carolina",2016-06-02,Album,3
94459,138311,Down At The Beach,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",184,Rock,256000,2844,0,"Sydney, Australia",2016-06-02,Album,10
94460,138312,Dinosaur City,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",194,Rock,256000,1805,0,"Sydney, Australia",2016-06-02,Album,10
94461,138313,She's Anybodys Girl,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",210,Rock,256000,1694,0,"Sydney, Australia",2016-06-02,Album,10
94462,138314,How Did You Find Out,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",165,Rock,256000,1326,0,"Sydney, Australia",2016-06-02,Album,10
94463,138315,Most Of The Time,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",211,Rock,256000,1971,0,"Sydney, Australia",2016-06-02,Album,10
94464,138316,Right Before Everything Dies,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",223,Rock,256000,1810,0,"Sydney, Australia",2016-06-02,Album,10
94465,138317,Teenage Dreams,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",193,Rock,256000,3682,0,"Sydney, Australia",2016-06-02,Album,10
94466,138318,Whatever Happens In The Night,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",225,Rock,256000,2771,0,"Sydney, Australia",2016-06-02,Album,10
94467,138319,You Don't Get Much,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",169,Rock,256000,4167,0,"Sydney, Australia",2016-06-02,Album,10
94468,138320,I Can't Tell,Big White,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",173,Rock,256000,8605,0,"Sydney, Australia",2016-06-02,Album,10
94477,138342,Le briseur de routines,Charles premier & Zreen Toyz,Tous ces petits riens,422,Experimental,320000,577,0,France,2013-11-20,Album,6
94478,138343,Entre les parenthèses,Charles premier & Zreen Toyz,Tous ces petits riens,475,Experimental,320000,167,0,France,2013-11-20,Album,6
94479,138344,Valse et entrechocs,Charles premier & Zreen Toyz,Tous ces petits riens,466,Experimental,320000,271,0,France,2013-11-20,Album,6
94480,138345,Les éclats rebondissent,Charles premier & Zreen Toyz,Tous ces petits riens,443,Experimental,320000,212,0,France,2013-11-20,Album,6
94481,138346,Petites aspérités du quotidien,Charles premier & Zreen Toyz,Tous ces petits riens,372,Experimental,320000,270,0,France,2013-11-20,Album,6
94482,138347,Bruissements de rêves,Charles premier & Zreen Toyz,Tous ces petits riens,510,Experimental,320000,439,0,France,2013-11-20,Album,6
94483,138348,#MyFriendIsHipster,Angstbreaker,MMXVI,106,Rock,320000,1832,0,"04229 Leipzig, Germany",2016-05-04,Album,5
94484,138349,L.S.I.A.,Angstbreaker,MMXVI,148,Rock,320000,1379,1,"04229 Leipzig, Germany",2016-05-04,Album,5
94485,138350,Stomping On Your Grave,Angstbreaker,MMXVI,108,Rock,320000,1823,0,"04229 Leipzig, Germany",2016-05-04,Album,5
94486,138351,2/3 Straight Edge,Angstbreaker,MMXVI,182,Rock,320000,2329,0,"04229 Leipzig, Germany",2016-05-04,Album,5
94487,138353,terza,Cervo,( Second ) EP,120,Rock,320000,1781,0,"Bologna, Italy",2009-01-01,Album,3
94488,138354,prima,Cervo,( Second ) EP,126,Rock,320000,1823,0,"Bologna, Italy",2009-01-01,Album,3
94489,138355,seconda,Cervo,( Second ) EP,159,Rock,320000,2979,0,"Bologna, Italy",2009-01-01,Album,3
94535,138406,Fair,Derek Clegg,Left Side From My Right,174,Folk,254277,850,0,"Chicago, IL",2016-06-04,Album,11
94536,138407,Who Needs Friends,Derek Clegg,Left Side From My Right,183,Folk,248115,530,0,"Chicago, IL",2016-06-04,Album,11
94537,138408,Bigger,Derek Clegg,Left Side From My Right,170,Folk,270357,428,0,"Chicago, IL",2016-06-04,Album,11
94538,138409,Laid Back,Derek Clegg,Left Side From My Right,146,Folk,278984,490,0,"Chicago, IL",2016-06-04,Album,11
94539,138410,Only Love,Derek Clegg,Left Side From My Right,176,Folk,260727,1251,0,"Chicago, IL",2016-06-04,Album,11
94540,138411,Cause They See Us,Derek Clegg,Left Side From My Right,162,Folk,282479,462,0,"Chicago, IL",2016-06-04,Album,11
94541,138412,Normally,Derek Clegg,Left Side From My Right,171,Folk,259310,550,0,"Chicago, IL",2016-06-04,Album,11
94542,138413,Frozen,Derek Clegg,Left Side From My Right,153,Folk,263303,768,0,"Chicago, IL",2016-06-04,Album,11
94543,138414,Reaching Out,Derek Clegg,Left Side From My Right,162,Folk,261885,689,0,"Chicago, IL",2016-06-04,Album,11
94544,138415,Like New,Derek Clegg,Left Side From My Right,186,Folk,261382,1030,0,"Chicago, IL",2016-06-04,Album,11
94545,138416,"Egypt, Maybe Rome",Derek Clegg,Left Side From My Right,122,Folk,249109,1388,0,"Chicago, IL",2016-06-04,Album,11
94551,138424,Stay Connected On Guacamole Euphoria,Dr. Zreen Toyz & Prof. Hal McGee,The Guacamole Euphoria Experiment,726,Experimental,320000,272,0,France - USA,2012-02-22,Album,4
94552,138425,Extractable Structures Of Chemical Particles,Dr. Zreen Toyz & Prof. Hal McGee,The Guacamole Euphoria Experiment,913,Experimental,320000,186,0,France - USA,2012-02-22,Album,4
94553,138426,New Tapes In My Radar,Dr. Zreen Toyz & Prof. Hal McGee,The Guacamole Euphoria Experiment,491,Experimental,320000,294,0,France - USA,2012-02-22,Album,4
94554,138427,The Symbolisation Of Toxic Landscape By Professor McGee,Dr. Zreen Toyz & Prof. Hal McGee,The Guacamole Euphoria Experiment,606,Experimental,320000,429,0,France - USA,2012-02-22,Album,4
94622,138506,01 Seguirsi nell'ombra,NITWIT,Fuck to my Romagna,163,Rock,128000,626,0,Italy,2011-01-01,Album,6
94623,138507,02 Lasix,NITWIT,Fuck to my Romagna,239,Rock,128000,164,0,Italy,2011-01-01,Album,6
94624,138508,03 Playing the gate,NITWIT,Fuck to my Romagna,152,Rock,128000,197,0,Italy,2011-01-01,Album,6
94625,138509,04 Viaggio su Marte,NITWIT,Fuck to my Romagna,178,Rock,128000,189,0,Italy,2011-01-01,Album,6
94626,138510,05 Psi(coti)somatico,NITWIT,Fuck to my Romagna,165,Rock,128000,290,0,Italy,2011-01-01,Album,6
94627,138511,Fuck to my Romagna,NITWIT,Fuck to my Romagna,130,Rock,128000,602,0,Italy,2011-01-01,Album,6
94630,138514,Louise Robe,Charles Premier,Sans album,17,Experimental,320000,457,0,France,2014-03-05,Album,10
94631,138515,Not So Warm_L'étrange remix,Charles Premier,Sans album,149,Experimental,320000,127,0,France,2014-03-05,Album,10
94632,138516,Lumineuse,Charles Premier,Sans album,611,Experimental,320000,56,0,France,2014-03-05,Album,10
94633,138517,Bruit de chantier,Charles Premier,Sans album,395,Experimental,320000,71,0,France,2014-03-05,Album,10
94634,138518,Lève-toi,Charles Premier,Sans album,201,Experimental,320000,48,0,France,2014-03-05,Album,10
94635,138519,Rencontres,Charles Premier,Sans album,308,Experimental,320000,40,0,France,2014-03-05,Album,10
94636,138520,Docile animus,Charles Premier,Sans album,967,Experimental,320000,48,0,France,2014-03-05,Album,10
94637,138521,Fukushima diggings,Charles Premier,Sans album,401,Experimental,320000,67,0,France,2014-03-05,Album,10
94638,138523,Incisions,Charles Premier,Sans album,252,Experimental,320000,108,0,France,2014-03-05,Album,10
94689,138578,the endless corner,harmonic defiance,Language of Light,353,Electronic,270127,5868,0,"Lancaster, PA",2015-06-21,Album,4
94690,138579,everything is love,harmonic defiance,Language of Light,378,Electronic,249626,7753,0,"Lancaster, PA",2015-06-21,Album,4
94691,138580,airtight,harmonic defiance,Language of Light,380,Electronic,248758,7761,0,"Lancaster, PA",2015-06-21,Album,4
94692,138581,sunface,harmonic defiance,Language of Light,292,Electronic,252420,11935,0,"Lancaster, PA",2015-06-21,Album,4
94748,138659,Ambiance de cuivres,Berthelot,Les perspectives du hasard,439,Experimental,320000,544,0,France,2015-03-06,Album,10
94749,138660,Structures poliorcétiques,Berthelot,Les perspectives du hasard,480,Experimental,320000,44,0,France,2015-03-06,Album,10
94750,138661,Interférence atavique,Berthelot,Les perspectives du hasard,300,Experimental,320000,37,0,France,2015-03-06,Album,10
94751,138662,Ombres de bruits,Berthelot,Les perspectives du hasard,240,Experimental,320000,52,0,France,2015-03-06,Album,10
94752,138663,La théorie de l'assiette creuse,Berthelot,Les perspectives du hasard,493,Experimental,320000,25,0,France,2015-03-06,Album,10
94753,138664,Fonte de bûches,Berthelot,Les perspectives du hasard,240,Experimental,320000,58,0,France,2015-03-06,Album,10
94754,138665,Train de nuit,Berthelot,Les perspectives du hasard,350,Experimental,320000,220,0,France,2015-03-06,Album,10
94755,138666,Hypostases,Berthelot,Les perspectives du hasard,273,Experimental,320000,76,0,France,2015-03-06,Album,10
94756,138667,Tout a une fin,Berthelot,Les perspectives du hasard,273,Experimental,320000,88,0,France,2015-03-06,Album,10
94757,138668,Le jour où la mort décida de mourir,Berthelot,Les perspectives du hasard,275,Experimental,320000,136,0,France,2015-03-06,Album,10
94779,138699,Premier socle,Berthelot,Dérivations Polytoniques,498,Experimental,320000,40,0,France,2015-10-26,Album,18
94780,138700,Obscur cheminement cortical,Berthelot,Dérivations Polytoniques,451,Experimental,320000,34,0,France,2015-10-26,Album,18
94781,138701,Gratter sa terre,Charles Premier,Dérivations Polytoniques,501,Experimental,320000,46,0,France,2015-10-26,Album,18
94783,138703,Tarse à quatre articles,Launay,Dérivations Polytoniques,1066,Experimental,320000,177,0,France,2015-10-26,Album,18
94784,138704,View founders,Nobodisoundz,Dérivations Polytoniques,267,Experimental,320000,216,0,France,2015-10-26,Album,18
94785,138705,Second socle,Berthelot,Dérivations Polytoniques,590,Experimental,320000,51,0,France,2015-10-26,Album,18
94786,138706,Torsion sémantique en trois mouvements figés,Berthelot,Dérivations Polytoniques,452,Experimental,320000,51,0,France,2015-10-26,Album,18
94787,138707,Jeter ses angles,Charles Premier,Dérivations Polytoniques,598,Experimental,320000,97,0,France,2015-10-26,Album,18
94789,138709,Points doré d'où s'écoule le colostrum solaire,Launay,Dérivations Polytoniques,938,Experimental,320000,105,0,France,2015-10-26,Album,18
94790,138710,Host umpact,Nobodisoundz,Dérivations Polytoniques,387,Experimental,320000,125,0,France,2015-10-26,Album,18
94865,138787,Fringales granulaires,Berthelot,Halieutique de la griotte,344,Experimental,320000,58,0,France,2015-12-14,Album,13
94866,138789,Armoise de glisse,Berthelot,Halieutique de la griotte,333,Experimental,320000,37,0,France,2015-12-14,Album,13
94867,138790,Le mystère du boustrophédon percé,Berthelot,Halieutique de la griotte,432,Experimental,320000,30,0,France,2015-12-14,Album,13
94868,138791,Cryptose,Berthelot,Halieutique de la griotte,378,Experimental,320000,60,0,France,2015-12-14,Album,13
94869,138792,Le nénuphar rotatif (Interview Paul Éluard),Berthelot,Halieutique de la griotte,226,Experimental,320000,104,0,France,2015-12-14,Album,13
94870,138793,Sylves des plaines,Berthelot,Halieutique de la griotte,360,Experimental,320000,60,0,France,2015-12-14,Album,13
94871,138794,Linguistock,Berthelot,Halieutique de la griotte,60,Experimental,320000,156,0,France,2015-12-14,Album,13
94872,138795,Les songes du Docteur Faustroll,Berthelot,Halieutique de la griotte,247,Experimental,320000,51,0,France,2015-12-14,Album,13
94873,138796,Extraction de boiseries sixcordiennes,Berthelot,Halieutique de la griotte,189,Experimental,320000,53,0,France,2015-12-14,Album,13
94874,138797,Une minute de cuisson,Berthelot,Halieutique de la griotte,60,Experimental,320000,135,0,France,2015-12-14,Album,13
94875,138798,Terre de Brumes,Berthelot,Halieutique de la griotte,1271,Experimental,320000,85,0,France,2015-12-14,Album,13
94876,138799,Fouillis horticole en sol marneux,Berthelot,Halieutique de la griotte,273,Experimental,320000,63,0,France,2015-12-14,Album,13
94877,138800,La part du silence I,Berthelot,La part du silence,752,Experimental,320000,109,0,France,2016-01-11,Album,4
94878,138801,La part du silence II,Berthelot,La part du silence,756,Experimental,320000,89,0,France,2016-01-11,Album,4
94879,138802,La part du silence III,Berthelot,La part du silence,710,Experimental,320000,99,0,France,2016-01-11,Album,4
94880,138803,La part du silence IV,Berthelot,La part du silence,701,Experimental,320000,185,0,France,2016-01-11,Album,4
94977,138917,Sulla Costruzione Del Ponte Sull'Adda,Billy Torello,Il Passato Ha Gli Zoccoli,211,Country,192000,390,0,"Lodi, Italy",2013-12-18,Album,16
94978,138918,Notturno,Billy Torello,Il Passato Ha Gli Zoccoli,351,Country,192000,193,0,"Lodi, Italy",2013-12-18,Album,16
94979,138919,Quanto Può Mancare Una Catena,Billy Torello,Il Passato Ha Gli Zoccoli,170,Country,192000,124,0,"Lodi, Italy",2013-12-18,Album,16
94980,138920,Il Passato Ha Gli Zoccoli,Billy Torello,Il Passato Ha Gli Zoccoli,371,Country,192000,109,0,"Lodi, Italy",2013-12-18,Album,16
94981,138921,La Natura Del Ciclismo,Billy Torello,Il Passato Ha Gli Zoccoli,237,Country,192000,131,0,"Lodi, Italy",2013-12-18,Album,16
94982,138922,Il Figlio Calvo,Billy Torello,Il Passato Ha Gli Zoccoli,469,Country,192000,115,0,"Lodi, Italy",2013-12-18,Album,16
94983,138923,Io Non Uso La Schiuma,Billy Torello,Il Passato Ha Gli Zoccoli,136,Country,192000,138,0,"Lodi, Italy",2013-12-18,Album,16
94984,138924,Le Pulci Pesano Sul Cuore Come Elefanti,Billy Torello,Il Passato Ha Gli Zoccoli,211,Country,192000,131,0,"Lodi, Italy",2013-12-18,Album,16
94986,138926,A fracture desired,SLP,Dissolution of the Cube,561,Experimental,128000,235,0,Italy,2010-01-01,Album,6
94988,138928,Analogue or not it just remains rhetoric reluctancy,SLP,Dissolution of the Cube,465,Experimental,128000,286,0,Italy,2010-01-01,Album,6
94990,138930,Broch,SLP,Dissolution of the Cube,247,Experimental,128000,575,0,Italy,2010-01-01,Album,6
95018,138958,Swan ride,TRG Banks,Pantomime Town,1025,Instrumental,320000,23541,0,England,2016-06-13,Album,2
95019,138959,Pantomime Town,TRG Banks,Pantomime Town,1071,Instrumental,320000,11494,0,England,2016-06-13,Album,2
95047,138997,tainted noise nap - part 1,EON,tainted noise nap,2101,Experimental,320000,868,0,France,2016-01-25,Album,4
95048,138998,tainted noise nap - part 2,EON,tainted noise nap,2101,Experimental,320000,274,0,France,2016-01-25,Album,4
95049,138999,tainted noise nap - part 3,EON,tainted noise nap,2101,Experimental,320000,396,0,France,2016-01-25,Album,4
95050,139000,tainted noise nap - part 4,EON,tainted noise nap,1600,Experimental,320000,812,0,France,2016-01-25,Album,4
95092,139043,Be Electric,Rockit Maxx,Be Electric,225,Pop,320000,7786,0,"Vancouver, BC",2016-06-15,Album,1
95208,139172,Radar,Arce,Radar,436,Electronic,320000,669,0,Chile,2016-06-03,Album,3
95209,139173,Liquido,Arce,Radar,367,Electronic,320000,758,0,Chile,2016-06-03,Album,3
95210,139174,El Colgado,Arce,Radar,270,Electronic,320000,1071,0,Chile,2016-06-03,Album,3
95260,139232,(All I Want To Know Is When You're) Coming Home,David Nance,"Live on WFMU's Undancing In The Dirt with Thomas Storck: June 14, 2016",459,Rock,320000,922,0,"Omaha, NE",2016-06-14,Radio Program,5
95261,139233,Unamused,David Nance,"Live on WFMU's Undancing In The Dirt with Thomas Storck: June 14, 2016",251,Rock,320000,605,0,"Omaha, NE",2016-06-14,Radio Program,5
